OBJECTID,LONGITUDE,LATITUDE
3406196,145.01943,-37.9003
3406197,143.86062,-37.56855
3406198,144.96226,-37.81228
3406199,145.13821,-38.16941
3406200,144.93304,-37.8092
3406201,144.09985,-37.34554
3406202,145.17391,-37.91831
3406203,144.95547,-37.80905
3406204,145.39451,-36.38585
3406205,144.98746,-37.79857
3406206,145.31432,-37.79173
3406207,145.05807,-37.88389
3406208,144.34654,-38.0826
3406209,144.28571,-36.99946
3406210,145.06117,-37.65959
3406211,145.05466,-37.79757
3406212,144.1544,-38.34557
3406213,144.99177,-37.79495
3406214,145.16939,-37.99374
3406215,144.91621,-37.69436
3406216,144.30004,-37.53742
3406217,144.85991,-37.72776
3406218,147.88353,-37.60546
3406219,148.53519,-37.58643
3406220,145.24403,-37.87169
3406221,145.88395,-36.76779
3406222,144.98818,-37.85408
3406223,147.39642,-38.20781
3406224,145.23005,-37.76829
3406225,144.99633,-37.8877
3406226,144.99994,-37.80052
3406227,144.9557,-37.8407
3406228,144.15551,-36.83737
3406229,145.28544,-37.92503
3406230,145.76982,-38.41167
3406231,142.74403,-38.20782
3406232,147.72664,-37.75194
3406233,145.22684,-38.03352
3406234,144.5504,-37.68097
3406235,144.96182,-37.76886
3406236,145.08132,-37.92966
3406237,145.20182,-38.0635
3406238,145.13235,-37.85212
3406239,145.02888,-37.80748
3406240,145.06176,-37.90667
3406241,145.01758,-37.96863
3406242,144.96519,-37.77864
3406243,144.96564,-37.70169
3406244,144.93463,-37.78292
3406245,145.30601,-37.76461
3406246,144.97688,-37.84647
3406247,146.42394,-38.22565
3406248,146.65288,-38.01089
3406249,145.02936,-37.75045
3406250,144.21625,-38.22
3406251,145.18099,-37.92145
3406252,144.8304,-37.78474
3406253,143.59976,-38.33722
3406254,145.18046,-37.81822
3406255,145.33452,-36.07419
3406256,144.92233,-37.64228
3406257,144.2651,-38.30868
3406258,145.29518,-37.90051
3406259,144.64112,-38.18165
3406260,145.01897,-37.962
3406261,144.27545,-36.75379
3406262,144.73127,-37.85272
3406263,144.2781,-38.24221
3406264,144.93586,-37.75222
3406265,144.90562,-37.80555
3406266,145.0407,-37.89745
3406267,144.90219,-37.80453
3406268,144.68289,-37.87759
3406269,144.98381,-37.80885
3406270,145.01402,-37.67929
3406271,143.84088,-37.58516
3406272,145.26257,-38.05802
3406273,145.29761,-37.97987
3406274,144.96715,-37.82611
3406275,144.94653,-37.84101
3406276,145.08212,-37.98332
3406277,144.2374,-37.02367
3406278,145.25832,-37.73852
3406279,145.21461,-37.99012
3406280,145.19231,-37.81656
3406281,142.16589,-34.23142
3406282,144.70739,-37.89804
3406283,143.80758,-37.58451
3406284,145.27148,-37.80657
3406285,144.83092,-37.86936
3406286,142.15875,-34.19661
3406287,145.03048,-37.74385
3406288,145.89285,-38.27186
3406289,145.0218,-37.74718
3406290,145.23844,-37.97549
3406291,144.3405,-38.07997
3406292,144.78626,-38.36244
3406293,144.97807,-37.74257
3406294,144.90431,-37.79488
3406295,145.12968,-38.15015
3406296,144.9024,-37.74138
3406297,144.37932,-38.15954
3406298,145.13487,-37.95607
3406299,144.9949,-37.84305
3406300,145.33925,-38.05563
3406301,145.21455,-37.86232
3406302,145.02444,-37.87408
3406303,145.01686,-37.8763
3406304,145.33953,-37.75876
3406305,145.12078,-37.92878
3406306,144.90635,-37.80055
3406307,143.30638,-36.61737
3406308,144.97949,-37.76417
3406309,145.09561,-37.85039
3406310,145.21805,-37.98862
3406311,145.12554,-37.67747
3406312,145.20643,-37.97779
3406313,145.1232,-37.90658
3406314,145.72611,-38.63807
3406315,144.99896,-37.80746
3406316,145.61924,-35.96985
3406317,145.04207,-37.87535
3406318,145.68762,-37.75415
3406319,144.90344,-37.78933
3406320,144.90235,-37.80008
3406321,142.14106,-34.19327
3406322,144.7529,-37.71099
3406323,145.05226,-37.75351
3406324,145.23103,-37.81464
3406325,145.19463,-37.93692
3406326,144.88124,-37.80211
3406327,144.79627,-37.70074
3406328,142.20751,-34.20155
3406329,144.94737,-37.82466
3406330,145.88523,-36.91852
3406331,144.77715,-37.86224
3406332,145.29877,-37.88014
3406333,144.84702,-37.83849
3406334,145.3073,-37.80553
3406335,145.56813,-37.64676
3406336,146.01554,-38.44495
3406337,145.05869,-37.98052
3406338,145.19512,-38.15071
3406339,145.30877,-38.01698
3406340,143.72104,-37.65556
3406341,145.13026,-38.11048
3406342,144.80989,-37.25704
3406343,144.76556,-37.67243
3406344,144.92161,-37.70754
3406345,144.96126,-37.82669
3406346,145.33431,-37.76114
3406347,145.2578,-37.79132
3406348,145.32545,-37.91532
3406349,145.0026,-37.7017
3406350,144.90674,-38.36789
3406351,145.00004,-37.86646
3406352,144.96874,-37.80816
3406353,145.66727,-35.91386
3406354,145.02915,-37.68453
3406355,148.62615,-37.38528
3406356,144.96966,-37.81013
3406357,144.72304,-37.56962
3406358,145.01019,-37.86209
3406359,144.94444,-37.66901
3406360,145.09184,-37.90162
3406361,143.91101,-37.5155
3406362,145.20362,-37.97527
3406363,145.16293,-37.99296
3406364,144.81244,-37.7338
3406365,145.10431,-37.8967
3406366,145.01278,-37.68655
3406367,144.20003,-38.39591
3406368,144.52701,-37.37812
3406369,144.95233,-37.77046
3406370,144.98123,-37.86717
3406371,145.2872,-37.83547
3406372,144.95147,-37.64335
3406373,144.92404,-37.6317
3406374,144.816,-37.7665
3406375,145.10019,-37.95597
3406376,145.22731,-37.80557
3406377,143.86206,-37.49976
3406378,144.89374,-37.63826
3406379,142.92774,-37.28189
3406380,144.88292,-37.6844
3406381,144.31596,-37.60911
3406382,145.17232,-37.9941
3406383,146.09427,-37.29789
3406384,144.98056,-37.76545
3406385,144.73939,-37.72635
3406386,145.9298,-38.07166
3406387,144.32856,-38.10011
3406388,145.41458,-38.21373
3406389,143.89711,-35.73262
3406390,143.63316,-37.74516
3406391,144.93554,-37.79152
3406392,141.56228,-37.97775
3406393,145.02166,-37.85563
3406394,144.74164,-37.73381
3406395,144.96113,-37.81594
3406396,144.98652,-37.83832
3406397,144.67573,-37.87683
3406398,146.27808,-38.38444
3406399,145.10706,-37.90181
3406400,144.92368,-37.76446
3406401,146.25768,-38.2167
3406402,145.12859,-37.81866
3406403,144.78196,-37.72746
3406404,145.11222,-37.77338
3406405,144.36191,-38.15457
3406406,145.12676,-38.22707
3406407,148.62075,-37.68957
3406408,144.39686,-37.16669
3406409,144.98011,-37.8729
3406410,145.01089,-37.65054
3406411,145.01125,-37.77353
3406412,144.80314,-37.70694
3406413,146.5377,-38.19622
3406414,144.98761,-37.80675
3406415,144.97861,-37.42309
3406416,145.23749,-37.81102
3406417,145.01075,-37.84131
3406418,145.03322,-37.98443
3406419,144.92131,-37.78746
3406420,144.92761,-37.82701
3406421,145.06048,-37.90652
3406422,144.29191,-36.7573
3406423,144.91313,-37.83368
3406424,145.26923,-37.97707
3406425,145.08243,-37.99281
3406426,145.19838,-37.93992
3406427,144.89303,-37.80793
3406428,144.97332,-37.79522
3406429,144.31722,-36.76362
3406430,144.56295,-37.70153
3406431,145.28472,-38.11327
3406432,146.10444,-37.06433
3406433,145.17332,-37.96502
3406434,144.91725,-37.65455
3406435,144.99755,-37.77657
3406436,145.49473,-37.94531
3406437,142.19958,-36.71311
3406438,145.06503,-37.9368
3406439,144.97688,-37.84647
3406440,145.12497,-37.8126
3406441,144.95119,-37.72131
3406442,144.92212,-37.66352
3406443,143.71112,-38.65021
3406444,144.90408,-37.7704
3406445,144.98884,-37.82463
3406446,142.1173,-36.73902
3406447,144.94398,-37.80576
3406448,144.34201,-38.19699
3406449,145.00289,-37.7403
3406450,146.88289,-36.13544
3406451,144.69717,-37.68716
3406452,144.3628,-38.14898
3406453,143.85974,-37.55116
3406454,145.01738,-37.7834
3406455,144.57914,-37.45623
3406456,145.10861,-37.55774
3406457,144.61924,-37.6568
3406458,144.52985,-37.28821
3406459,143.55228,-37.57938
3406460,144.96182,-37.76886
3406461,146.07144,-38.0675
3406462,144.78196,-37.72746
3406463,145.21377,-37.87676
3406464,144.77617,-37.75242
3406465,145.05895,-37.94802
3406466,144.5444,-38.21295
3406467,145.83523,-37.02703
3406468,144.87376,-37.71691
3406469,145.30352,-37.82171
3406470,141.7543,-38.04891
3406471,144.9617,-37.81719
3406472,145.34669,-38.19549
3406473,144.90378,-38.36781
3406474,144.88137,-37.82379
3406475,145.03545,-37.87686
3406476,145.15208,-37.85219
3406477,145.28759,-37.826
3406478,145.02344,-37.86749
3406479,145.03753,-37.91097
3406480,145.27746,-38.08445
3406481,144.88993,-37.68077
3406482,144.81368,-36.13302
3406483,145.03197,-37.6633
3406484,145.25705,-38.03841
3406485,145.109,-37.88251
3406486,145.02201,-37.82102
3406487,145.10069,-37.87516
3406488,144.2484,-36.76527
3406489,142.19625,-36.7104
3406490,144.97572,-37.79305
3406491,145.07648,-37.95472
3406492,144.93396,-37.78255
3406493,145.27395,-38.00362
3406494,144.852,-37.7797
3406495,144.88213,-37.82027
3406496,144.91939,-37.6329
3406497,145.17501,-37.97312
3406498,144.99562,-37.82543
3406499,145.04514,-37.84454
3406500,145.03186,-36.46987
3406501,144.25535,-36.7173
3406502,144.98102,-37.74003
3406503,145.06616,-37.85834
3406504,144.98424,-37.83147
3406505,144.91461,-37.83224
3406506,145.09296,-37.55594
3406507,144.96212,-37.82707
3406508,144.58442,-37.68392
3406509,145.00807,-37.87346
3406510,145.10243,-37.94123
3406511,145.04557,-37.89188
3406512,144.39751,-38.00857
3406513,145.02255,-37.94448
3406514,144.89716,-37.73497
3406515,143.84328,-37.56676
3406516,144.70713,-37.9348
3406517,144.08986,-36.81654
3406518,145.00823,-37.84101
3406519,144.95636,-37.73316
3406520,145.22622,-37.95569
3406521,145.15934,-38.26046
3406522,145.02656,-37.64049
3406523,145.26383,-37.87287
3406524,145.0389,-37.95587
3406525,145.28706,-37.88829
3406526,144.95823,-37.68955
3406527,145.07932,-37.76908
3406528,145.2055,-37.67613
3406529,145.07135,-37.98217
3406530,145.10929,-37.88627
3406531,145.05064,-37.21404
3406532,145.00764,-37.7456
3406533,144.95801,-37.68953
3406534,144.98846,-37.87022
3406535,145.14014,-37.91615
3406536,145.05779,-37.96567
3406537,144.96484,-37.83617
3406538,144.92904,-37.77647
3406539,145.06797,-37.83265
3406540,145.12765,-38.14164
3406541,144.99094,-37.81766
3406542,145.08184,-37.98742
3406543,145.08248,-37.924
3406544,143.82218,-37.55699
3406545,144.35096,-38.13221
3406546,144.98566,-37.80904
3406547,145.27045,-38.0199
3406548,143.19197,-37.37166
3406549,146.09501,-37.51649
3406550,144.92122,-37.72131
3406551,145.42306,-38.17585
3406552,145.1651,-37.98196
3406553,145.1131,-38.28033
3406554,144.97847,-37.79834
3406555,144.89959,-37.79971
3406556,146.7474,-38.39309
3406557,141.19732,-35.43877
3406558,145.00587,-37.89193
3406559,143.83039,-37.69432
3406560,145.28159,-37.79441
3406561,143.60159,-38.41339
3406562,144.83069,-37.77733
3406563,144.3268,-38.15107
3406564,145.03972,-38.22112
3406565,145.18925,-37.80405
3406566,144.95322,-37.84173
3406567,145.22048,-37.81291
3406568,144.91948,-37.63944
3406569,144.96036,-37.81425
3406570,144.9783,-37.86702
3406571,144.4882,-37.39071
3406572,145.10748,-37.72998
3406573,143.86848,-38.08205
3406574,145.00064,-37.81057
3406575,145.15674,-37.93315
3406576,144.31682,-38.33088
3406577,145.53154,-36.19914
3406578,146.32229,-38.33625
3406579,144.10322,-37.22081
3406580,144.92966,-37.59769
3406581,147.07968,-38.10478
3406582,144.92535,-37.75152
3406583,144.96012,-37.70108
3406584,145.01051,-37.83047
3406585,145.15028,-38.07519
3406586,144.95369,-37.81808
3406587,144.97958,-37.79846
3406588,145.84224,-38.12821
3406589,144.97391,-37.7621
3406590,146.56341,-38.17679
3406591,145.11401,-37.51793
3406592,144.96102,-37.70659
3406593,144.81105,-37.72911
3406594,143.54508,-35.34251
3406595,145.58363,-37.90758
3406596,145.40227,-36.35423
3406597,145.15201,-38.22026
3406598,143.92527,-37.5619
3406599,145.589,-38.60873
3406600,144.55515,-38.17976
3406601,144.273,-36.76531
3406602,145.35173,-38.1938
3406603,145.26807,-38.03128
3406604,144.74916,-36.12643
3406605,144.99224,-37.87625
3406606,144.96087,-37.80925
3406607,145.04573,-37.751
3406608,145.00756,-37.71671
3406609,144.94974,-37.71295
3406610,145.28544,-37.92503
3406611,145.12741,-37.81853
3406612,144.80519,-37.74487
3406613,145.2423,-37.97296
3406614,145.07402,-37.91922
3406615,143.51434,-37.24638
3406616,144.92605,-37.58672
3406617,145.25198,-37.86131
3406618,144.84839,-37.83671
3406619,145.29177,-38.10336
3406620,141.60957,-38.12528
3406621,144.95399,-37.79882
3406622,146.25456,-38.15473
3406623,144.94708,-37.79391
3406624,144.26582,-37.59939
3406625,146.88558,-36.69225
3406626,145.05044,-37.31254
3406627,145.00219,-37.90548
3406628,146.9981,-38.08506
3406629,145.25139,-38.03299
3406630,144.99264,-37.86866
3406631,145.33925,-38.05563
3406632,146.15886,-38.10593
3406633,145.41425,-38.52366
3406634,144.90409,-37.79614
3406635,144.32015,-38.12832
3406636,145.03356,-37.76221
3406637,144.99697,-37.83103
3406638,144.97911,-37.81571
3406639,145.05211,-37.69406
3406640,144.98409,-37.86045
3406641,145.242,-38.44806
3406642,144.21219,-36.88598
3406643,145.05052,-37.70893
3406644,145.02769,-37.63779
3406645,145.46197,-36.36679
3406646,144.95605,-37.80912
3406647,144.98616,-37.8107
3406648,144.97495,-37.84117
3406649,145.02638,-37.86594
3406650,145.02811,-38.31066
3406651,145.15491,-38.19489
3406652,144.98471,-37.8381
3406653,144.9021,-37.8098
3406654,146.43761,-37.87653
3406655,145.03682,-37.81469
3406656,145.236,-37.97233
3406657,145.13803,-37.8935
3406658,144.47096,-38.17578
3406659,145.1117,-37.86793
3406660,144.99001,-37.81755
3406661,144.28265,-36.86414
3406662,144.95628,-37.80367
3406663,145.4906,-38.19943
3406664,145.00422,-37.67378
3406665,144.857,-37.7857
3406666,145.10019,-37.95597
3406667,145.11006,-37.88717
3406668,145.23202,-36.05378
3406669,144.90766,-37.75603
3406670,144.99994,-37.80052
3406671,144.219,-35.81025
3406672,145.33692,-37.86472
3406673,146.87771,-36.15278
3406674,145.39078,-37.78358
3406675,144.78867,-37.75753
3406676,145.07673,-37.95339
3406677,147.62596,-37.82201
3406678,145.03958,-37.81502
3406679,144.9842,-37.85067
3406680,145.92076,-38.44854
3406681,144.77472,-37.77039
3406682,144.7757,-37.75237
3406683,141.75574,-37.94332
3406684,146.67389,-36.69121
3406685,144.94532,-37.77527
3406686,145.30947,-37.93617
3406687,145.01322,-37.81764
3406688,142.51234,-38.3845
3406689,144.99693,-37.83966
3406690,143.45789,-37.43571
3406691,145.37654,-37.12473
3406692,143.81935,-37.55425
3406693,145.42045,-37.99779
3406694,144.88309,-37.7886
3406695,144.97105,-37.77587
3406696,144.47043,-37.21455
3406697,143.48437,-37.54483
3406698,145.11413,-38.04747
3406699,142.89737,-37.27122
3406700,144.99077,-37.89122
3406701,147.88241,-36.4035
3406702,145.11038,-37.97998
3406703,145.02152,-37.91988
3406704,144.8895,-37.81184
3406705,144.35831,-38.08415
3406706,144.97898,-37.81646
3406707,146.50223,-36.36383
3406708,144.27244,-36.76488
3406709,146.67053,-36.53248
3406710,145.01329,-37.82005
3406711,145.10195,-38.19028
3406712,145.26257,-38.05802
3406713,145.05156,-37.79892
3406714,143.84236,-37.59895
3406715,145.00129,-37.91277
3406716,145.12446,-38.19406
3406717,147.1973,-37.55496
3406718,145.49341,-38.07735
3406719,145.08504,-37.83446
3406720,144.99087,-37.80707
3406721,145.15844,-38.10303
3406722,144.25025,-36.77979
3406723,143.86767,-38.27948
3406724,144.84948,-37.83135
3406725,144.411,-38.18367
3406726,145.0416,-37.85606
3406727,145.16923,-36.82502
3406728,145.02888,-37.80748
3406729,144.97688,-37.87534
3406730,145.02701,-37.84326
3406731,146.18271,-36.94857
3406732,145.00144,-37.81879
3406733,144.83684,-37.87038
3406734,143.84893,-37.56107
3406735,144.96677,-37.84829
3406736,145.24754,-37.81289
3406737,144.6741,-37.73573
3406738,145.92642,-38.12546
3406739,144.89732,-37.76958
3406740,145.2033,-38.06171
3406741,144.82939,-37.77347
3406742,145.01393,-36.5145
3406743,145.00267,-37.75085
3406744,144.98652,-37.83832
3406745,145.64018,-37.77789
3406746,145.94466,-36.5402
3406747,145.03232,-37.82226
3406748,144.97316,-37.80811
3406749,145.28544,-37.92503
3406750,144.98731,-38.31848
3406751,145.00879,-37.95771
3406752,144.17079,-36.91563
3406753,145.35694,-37.83574
3406754,144.34168,-38.07304
3406755,145.3056,-38.01528
3406756,144.9584,-37.80996
3406757,145.29841,-38.02026
3406758,145.13276,-37.63665
3406759,145.18843,-38.28545
3406760,146.47901,-38.20089
3406761,145.28442,-37.88351
3406762,145.25508,-37.89297
3406763,144.08678,-37.10646
3406764,144.94974,-37.76277
3406765,143.82046,-37.53114
3406766,142.15663,-34.2063
3406767,145.02484,-37.69283
3406768,144.5338,-37.68696
3406769,146.30327,-38.20575
3406770,144.88151,-37.82308
3406771,144.79245,-37.74339
3406772,144.33459,-38.1211
3406773,144.99327,-37.90379
3406774,144.81991,-37.78987
3406775,144.83904,-37.8654
3406776,142.8979,-35.44468
3406777,145.23749,-37.81102
3406778,145.25821,-37.97484
3406779,145.27134,-38.07413
3406780,144.97565,-37.80954
3406781,145.2833,-38.10799
3406782,146.32093,-36.35793
3406783,145.70173,-37.30823
3406784,144.33933,-38.12687
3406785,144.89983,-38.36168
3406786,144.43611,-37.65257
3406787,145.21219,-37.70231
3406788,145.24707,-38.00304
3406789,145.19015,-37.81687
3406790,145.6827,-37.93647
3406791,144.33347,-38.20217
3406792,143.86896,-37.56806
3406793,145.48761,-37.59139
3406794,144.95786,-37.82784
3406795,145.18909,-37.90674
3406796,145.32171,-37.88971
3406797,144.67353,-36.29888
3406798,145.17501,-37.97312
3406799,144.96393,-37.77647
3406800,142.17202,-36.96745
3406801,145.18581,-38.11439
3406802,145.33349,-37.86375
3406803,145.13144,-37.85756
3406804,145.02239,-37.69611
3406805,145.1298,-38.15026
3406806,144.99671,-37.80543
3406807,145.38177,-37.9563
3406808,145.1529,-37.94871
3406809,147.85844,-36.16897
3406810,145.3259,-37.74443
3406811,144.98812,-37.78147
3406812,147.5245,-37.13128
3406813,145.33269,-38.04991
3406814,146.20767,-36.46134
3406815,144.66584,-37.90069
3406816,145.02596,-37.9624
3406817,145.62022,-38.06851
3406818,145.34772,-37.95405
3406819,145.73577,-37.80438
3406820,145.0389,-37.95587
3406821,145.00537,-37.73344
3406822,145.12736,-37.8847
3406823,145.01142,-37.83752
3406824,147.30354,-36.8733
3406825,144.97833,-37.80983
3406826,146.26145,-38.18563
3406827,145.21877,-36.92749
